5.672e-001 4.055e+000 6.031e+000 
4.327e-001 4.075e+000 6.054e+000 
2.972e-001 4.094e+000 6.070e+000 
1.612e-001 4.114e+000 6.080e+000 
2.487e-002 4.134e+000 6.085e+000 
-1.115e-001 4.153e+000 6.083e+000 
-2.477e-001 4.173e+000 6.075e+000 
-3.834e-001 4.193e+000 6.060e+000 
-5.183e-001 4.212e+000 6.040e+000 
-6.521e-001 4.232e+000 6.014e+000 
-7.847e-001 4.252e+000 5.982e+000 
-9.157e-001 4.271e+000 5.944e+000 
-1.045e+000 4.291e+000 5.900e+000 
-1.172e+000 4.311e+000 5.850e+000 
-1.297e+000 4.331e+000 5.795e+000 
-1.419e+000 4.350e+000 5.734e+000 
-1.538e+000 4.370e+000 5.667e+000 
-1.654e+000 4.390e+000 5.596e+000 
-1.767e+000 4.409e+000 5.519e+000 
-1.876e+000 4.429e+000 5.437e+000 
-1.981e+000 4.449e+000 5.351e+000 
-2.083e+000 4.468e+000 5.260e+000 
-2.180e+000 4.488e+000 5.164e+000 
-2.273e+000 4.508e+000 5.064e+000 
-2.362e+000 4.527e+000 4.960e+000 
-2.445e+000 4.547e+000 4.853e+000 
-2.524e+000 4.567e+000 4.741e+000 
-2.597e+000 4.586e+000 4.626e+000 
-2.666e+000 4.606e+000 4.508e+000 
-2.729e+000 4.626e+000 4.387e+000 
-2.786e+000 4.645e+000 4.264e+000 
-2.838e+000 4.665e+000 4.138e+000 
-2.885e+000 4.685e+000 4.009e+000 
-2.925e+000 4.705e+000 3.879e+000 
-2.960e+000 4.724e+000 3.747e+000 
-2.988e+000 4.744e+000 3.614e+000 
-3.011e+000 4.764e+000 3.479e+000 
-3.027e+000 4.783e+000 3.344e+000 
-3.038e+000 4.803e+000 3.208e+000 
-3.042e+000 4.823e+000 3.071e+000 
-3.040e+000 4.842e+000 2.935e+000 
-3.033e+000 4.862e+000 2.799e+000 
-3.019e+000 4.882e+000 2.663e+000 
-2.999e+000 4.901e+000 2.528e+000 
-2.973e+000 4.921e+000 2.394e+000 
-2.941e+000 4.941e+000 2.262e+000 
-2.903e+000 4.960e+000 2.131e+000 
-2.859e+000 4.980e+000 2.001e+000 
-2.809e+000 5.000e+000 1.874e+000 
-2.754e+000 5.019e+000 1.750e+000 
-2.693e+000 5.039e+000 1.627e+000 
-2.627e+000 5.059e+000 1.508e+000 
-2.556e+000 5.079e+000 1.392e+000 
-2.479e+000 5.098e+000 1.279e+000 
-2.398e+000 5.118e+000 1.170e+000 
-2.311e+000 5.138e+000 1.064e+000 
-2.220e+000 5.157e+000 9.625e-001 
-2.125e+000 5.177e+000 8.650e-001 
-2.025e+000 5.197e+000 7.720e-001 
-1.921e+000 5.216e+000 6.835e-001 
-1.814e+000 5.236e+000 5.997e-001 
-1.702e+000 5.256e+000 5.209e-001 
-1.588e+000 5.275e+000 4.471e-001 
-1.470e+000 5.295e+000 3.785e-001 
-1.349e+000 5.315e+000 3.153e-001 
-1.225e+000 5.334e+000 2.576e-001 
-1.099e+000 5.354e+000 2.055e-001 
-9.709e-001 5.374e+000 1.591e-001 
-8.407e-001 5.393e+000 1.185e-001 
-7.088e-001 5.413e+000 8.371e-002 
-5.755e-001 5.433e+000 5.491e-002 
-4.410e-001 5.453e+000 3.212e-002 
-3.056e-001 5.472e+000 1.538e-002 
-1.696e-001 5.492e+000 4.728e-003 
-3.325e-002 5.512e+000 1.813e-004 
1.031e-001 5.531e+000 1.750e-003 
2.393e-001 5.551e+000 9.432e-003 
3.751e-001 5.571e+000 2.321e-002 
5.100e-001 5.590e+000 4.306e-002 
6.439e-001 5.610e+000 6.894e-002 
7.766e-001 5.630e+000 1.008e-001 
9.077e-001 5.649e+000 1.386e-001 
1.037e+000 5.669e+000 1.822e-001 
1.164e+000 5.689e+000 2.315e-001 
1.289e+000 5.708e+000 2.865e-001 
1.411e+000 5.728e+000 3.471e-001 
1.531e+000 5.748e+000 4.130e-001 
1.647e+000 5.767e+000 4.843e-001 
1.760e+000 5.787e+000 5.607e-001 
1.869e+000 5.807e+000 6.421e-001 
1.975e+000 5.827e+000 7.283e-001 
2.077e+000 5.846e+000 8.192e-001 
2.174e+000 5.866e+000 9.145e-001 
2.268e+000 5.886e+000 1.014e+000 
2.356e+000 5.905e+000 1.118e+000 
2.440e+000 5.925e+000 1.225e+000 
2.519e+000 5.945e+000 1.337e+000 
2.593e+000 5.964e+000 1.451e+000 
2.662e+000 5.984e+000 1.569e+000 
2.725e+000 6.004e+000 1.690e+000 
2.783e+000 6.023e+000 1.813e+000 
2.835e+000 6.043e+000 1.939e+000 
2.882e+000 6.063e+000 2.068e+000 
2.923e+000 6.082e+000 2.198e+000 
2.958e+000 6.102e+000 2.330e+000 
2.987e+000 6.122e+000 2.463e+000 
3.010e+000 6.141e+000 2.597e+000 
3.027e+000 6.161e+000 2.733e+000 
3.037e+000 6.181e+000 2.869e+000 
3.042e+000 6.201e+000 3.005e+000 
